date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
2015-01-01 00:00:00,5,0,0.0,8.7,2,72,03:23 PM,04:47 AM,08:19 AM,05:53 PM,-6,-4,1,-4,25,3,57,0.0,1025,1,10,246,14,21853
2015-01-01 12:00:00,5,0,0.0,8.7,2,72,03:23 PM,04:47 AM,08:19 AM,05:53 PM,-7,1,5,1,23,33,41,0.0,1023,5,10,237,18,21853
2015-01-02 00:00:00,8,3,0.0,8.7,3,80,04:10 PM,05:46 AM,08:19 AM,05:54 PM,-0,-0,4,-0,31,6,72,0.0,1022,4,10,240,15,21853
2015-01-02 12:00:00,8,3,0.0,8.7,3,80,04:10 PM,05:46 AM,08:19 AM,05:54 PM,-0,6,8,6,6,10,57,0.0,1026,8,10,266,4,21853
2015-01-03 00:00:00,10,4,0.0,5.2,3,87,05:00 PM,06:40 AM,08:19 AM,05:55 PM,-1,1,4,1,11,12,70,0.0,1031,4,10,84,5,21853
2015-01-03 12:00:00,10,4,0.0,5.2,3,87,05:00 PM,06:40 AM,08:19 AM,05:55 PM,7,6,9,6,10,100,85,0.6,1030,9,2,66,6,21853
2015-01-04 00:00:00,17,9,0.0,8.7,4,94,05:53 PM,07:31 AM,08:20 AM,05:56 PM,9,7,9,7,19,90,97,0.0,1020,9,10,234,11,21853
2015-01-04 12:00:00,17,9,0.0,8.7,4,94,05:53 PM,07:31 AM,08:20 AM,05:56 PM,15,17,17,17,48,34,86,0.0,1013,17,10,204,27,21853
2015-01-05 00:00:00,6,-0,0.0,8.7,2,100,06:47 PM,08:16 AM,08:20 AM,05:57 PM,4,5,8,5,30,33,75,0.0,1018,8,10,325,17,21853
2015-01-05 12:00:00,6,-0,0.0,8.7,2,100,06:47 PM,08:16 AM,08:20 AM,05:57 PM,-4,-1,5,-1,38,0,56,0.0,1027,5,10,310,29,21853
2015-01-06 00:00:00,4,-2,0.3,7.0,2,100,07:43 PM,08:57 AM,08:20 AM,05:58 PM,-12,-6,-1,-6,21,15,44,0.0,1031,-1,10,5,15,21853
2015-01-06 12:00:00,4,-2,0.3,7.0,2,100,07:43 PM,08:57 AM,08:20 AM,05:58 PM,-2,0,4,0,13,23,62,0.3,1021,4,9,139,11,21853
2015-01-07 00:00:00,-1,-7,0.0,5.2,2,84,08:39 PM,09:34 AM,08:20 AM,05:59 PM,-7,-7,-2,-7,16,16,66,0.0,1020,-2,10,347,11,21853
2015-01-07 12:00:00,-1,-7,0.0,5.2,2,84,08:39 PM,09:34 AM,08:20 AM,05:59 PM,-12,-11,-3,-11,44,63,47,0.0,1019,-3,2,327,39,21853
2015-01-08 00:00:00,-5,-10,0.0,9.8,1,77,09:34 PM,10:07 AM,08:19 AM,06:00 PM,-16,-20,-9,-20,46,44,58,0.1,1030,-9,2,330,36,21853
2015-01-08 12:00:00,-5,-10,0.0,9.8,1,77,09:34 PM,10:07 AM,08:19 AM,06:00 PM,-17,-14,-7,-14,19,1,43,0.0,1033,-7,10,310,16,21853
2015-01-09 00:00:00,4,-2,0.0,9.8,2,69,10:29 PM,10:39 AM,08:19 AM,06:00 PM,-13,-10,-2,-10,42,46,45,0.0,1025,-2,10,214,28,21853
2015-01-09 12:00:00,4,-2,0.0,9.8,2,69,10:29 PM,10:39 AM,08:19 AM,06:00 PM,-9,-2,4,-2,23,7,39,0.0,1020,4,10,279,18,21853
2015-01-10 00:00:00,-3,-7,0.0,9.8,2,62,11:24 PM,11:09 AM,08:19 AM,06:01 PM,-9,-10,-3,-10,21,0,66,0.0,1028,-3,10,352,12,21853
2015-01-10 12:00:00,-3,-7,0.0,9.8,2,62,11:24 PM,11:09 AM,08:19 AM,06:01 PM,-16,-10,-4,-10,18,0,38,0.0,1035,-4,10,326,16,21853
2015-01-11 00:00:00,4,-4,0.0,9.8,2,55,No moonrise,11:39 AM,08:19 AM,06:02 PM,-12,-7,-3,-7,15,5,53,0.0,1037,-3,10,163,8,21853
2015-01-11 12:00:00,4,-4,0.0,9.8,2,55,No moonrise,11:39 AM,08:19 AM,06:02 PM,-6,0,4,0,16,32,48,0.0,1037,4,10,177,13,21853
2015-01-12 00:00:00,9,3,0.0,4.9,2,48,12:18 AM,12:09 PM,08:19 AM,06:03 PM,1,0,4,0,8,66,83,0.0,1033,4,10,179,4,21853
2015-01-12 12:00:00,9,3,0.0,4.9,2,48,12:18 AM,12:09 PM,08:19 AM,06:03 PM,8,7,9,7,8,100,97,5.3,1023,9,7,173,4,21853
2015-01-13 00:00:00,2,-1,0.0,9.9,1,40,01:15 AM,12:41 PM,08:19 AM,06:04 PM,2,-2,3,-2,30,87,90,5.8,1025,3,7,359,20,21853
2015-01-13 12:00:00,2,-1,0.0,9.9,1,40,01:15 AM,12:41 PM,08:19 AM,06:04 PM,-4,-5,1,-5,27,18,69,0.0,1033,1,10,6,22,21853
2015-01-14 00:00:00,2,-1,0.0,4.9,1,33,02:12 AM,01:16 PM,08:18 AM,06:05 PM,-2,-5,0,-5,27,93,84,0.2,1031,0,9,16,19,21853
2015-01-14 12:00:00,2,-1,0.0,4.9,1,33,02:12 AM,01:16 PM,08:18 AM,06:05 PM,2,-3,2,-3,21,100,95,6.3,1024,2,7,2,14,21853
2015-01-15 00:00:00,1,-2,0.0,9.9,2,26,03:11 AM,01:56 PM,08:18 AM,06:06 PM,-4,-8,-2,-8,21,40,91,0.0,1022,-2,10,355,13,21853
2015-01-15 12:00:00,1,-2,0.0,9.9,2,26,03:11 AM,01:56 PM,08:18 AM,06:06 PM,-3,-2,1,-2,10,3,77,0.0,1020,1,10,293,7,21853
2015-01-16 00:00:00,5,-1,0.0,9.9,2,19,04:11 AM,02:40 PM,08:18 AM,06:07 PM,-3,-4,0,-4,18,6,80,0.0,1017,0,10,244,9,21853
2015-01-16 12:00:00,5,-1,0.0,9.9,2,19,04:11 AM,02:40 PM,08:18 AM,06:07 PM,-0,1,5,1,31,4,70,0.0,1017,5,10,301,22,21853
2015-01-17 00:00:00,2,-3,0.0,9.9,2,11,05:11 AM,03:33 PM,08:17 AM,06:08 PM,-8,-9,-2,-9,30,5,64,0.0,1025,-2,10,23,18,21853
2015-01-17 12:00:00,2,-3,0.0,9.9,2,11,05:11 AM,03:33 PM,08:17 AM,06:08 PM,-11,-2,1,-2,6,4,38,0.0,1029,1,10,140,5,21853
