date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
2015-01-01 00:00:00,5,-1,0.0,8.7,2,72,03:25 PM,04:52 AM,08:25 AM,05:54 PM,-11,-6,-1,-6,19,6,44,0.0,1025,-1,10,270,11,21401
2015-01-01 12:00:00,5,-1,0.0,8.7,2,72,03:25 PM,04:52 AM,08:25 AM,05:54 PM,-10,0,5,0,22,19,33,0.0,1021,5,10,228,17,21401
2015-01-02 00:00:00,7,1,0.0,8.7,2,80,04:11 PM,05:51 AM,08:25 AM,05:55 PM,-4,-3,1,-3,17,22,68,0.0,1021,1,10,246,8,21401
2015-01-02 12:00:00,7,1,0.0,8.7,2,80,04:11 PM,05:51 AM,08:25 AM,05:55 PM,-3,4,7,4,14,8,48,0.0,1026,7,10,281,10,21401
2015-01-03 00:00:00,8,2,0.0,5.2,3,87,05:01 PM,06:45 AM,08:25 AM,05:56 PM,-3,-1,2,-1,11,4,66,0.0,1031,2,10,67,5,21401
2015-01-03 12:00:00,8,2,0.0,5.2,3,87,05:01 PM,06:45 AM,08:25 AM,05:56 PM,4,4,8,4,7,100,75,0.1,1030,8,10,64,5,21401
2015-01-04 00:00:00,16,7,0.0,3.5,3,94,05:55 PM,07:36 AM,08:25 AM,05:57 PM,6,3,7,3,11,81,96,0.0,1019,7,10,250,7,21401
2015-01-04 12:00:00,16,7,0.0,3.5,3,94,05:55 PM,07:36 AM,08:25 AM,05:57 PM,13,12,14,12,28,100,92,0.0,1011,14,10,192,14,21401
2015-01-05 00:00:00,4,-2,0.0,7.0,2,100,06:49 PM,08:21 AM,08:25 AM,05:58 PM,1,1,6,1,48,2,71,0.1,1018,6,10,290,28,21401
2015-01-05 12:00:00,4,-2,0.0,7.0,2,100,06:49 PM,08:21 AM,08:25 AM,05:58 PM,-8,-5,2,-5,39,0,48,0.0,1027,2,10,291,32,21401
2015-01-06 00:00:00,0,-5,1.8,5.2,2,100,07:45 PM,09:02 AM,08:25 AM,05:59 PM,-16,-7,-3,-7,16,46,35,0.0,1031,-3,10,341,12,21401
2015-01-06 12:00:00,0,-5,1.8,5.2,2,100,07:45 PM,09:02 AM,08:25 AM,05:59 PM,-5,-4,0,-4,7,60,70,0.0,1021,0,10,186,6,21401
2015-01-07 00:00:00,-5,-10,0.0,9.8,2,84,08:41 PM,09:39 AM,08:25 AM,06:00 PM,-8,-10,-4,-10,17,50,79,0.0,1020,-4,10,297,10,21401
2015-01-07 12:00:00,-5,-10,0.0,9.8,2,84,08:41 PM,09:39 AM,08:25 AM,06:00 PM,-12,-14,-5,-14,42,48,57,0.0,1020,-5,10,305,35,21401
2015-01-08 00:00:00,-7,-12,0.0,9.8,1,77,09:37 PM,10:11 AM,08:25 AM,06:01 PM,-15,-22,-12,-22,36,34,80,0.0,1031,-12,2,308,26,21401
2015-01-08 12:00:00,-7,-12,0.0,9.8,1,77,09:37 PM,10:11 AM,08:25 AM,06:01 PM,-14,-16,-9,-16,19,4,65,0.0,1033,-9,10,281,15,21401
2015-01-09 00:00:00,1,-5,0.0,9.8,2,69,10:32 PM,10:42 AM,08:25 AM,06:02 PM,-14,-13,-5,-13,39,46,49,0.0,1023,-5,10,199,24,21401
2015-01-09 12:00:00,1,-5,0.0,9.8,2,69,10:32 PM,10:42 AM,08:25 AM,06:02 PM,-7,-5,1,-5,20,31,55,0.0,1020,1,10,274,15,21401
2015-01-10 00:00:00,-5,-10,0.0,9.8,2,62,11:27 PM,11:12 AM,08:25 AM,06:02 PM,-11,-15,-7,-15,34,0,72,0.0,1029,-7,10,309,21,21401
2015-01-10 12:00:00,-5,-10,0.0,9.8,2,62,11:27 PM,11:12 AM,08:25 AM,06:02 PM,-14,-14,-7,-14,16,0,55,0.0,1036,-7,10,305,13,21401
