date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
2015-01-21 00:00:00,1,-2,2.9,5.0,1,3,08:54 AM,08:02 PM,08:25 AM,06:16 PM,-1,-3,-1,-3,7,34,97,0.0,1019,-1,2,95,3,21701
2015-01-21 12:00:00,1,-2,2.9,5.0,1,3,08:54 AM,08:02 PM,08:25 AM,06:16 PM,0,-1,1,-1,11,100,95,3.4,1020,1,2,172,8,21701
2015-01-22 00:00:00,4,-2,0.0,9.9,1,10,09:36 AM,09:14 PM,08:24 AM,06:17 PM,-2,-5,-2,-5,8,100,99,0.0,1021,-2,0,180,5,21701
2015-01-22 12:00:00,4,-2,0.0,9.9,1,10,09:36 AM,09:14 PM,08:24 AM,06:17 PM,2,1,4,1,17,66,86,0.1,1026,4,10,302,13,21701
2015-01-23 00:00:00,3,-4,0.0,6.6,1,18,10:15 AM,10:25 PM,08:24 AM,06:19 PM,-3,-5,-3,-5,11,21,97,0.0,1029,-3,2,293,5,21701
2015-01-23 12:00:00,3,-4,0.0,6.6,1,18,10:15 AM,10:25 PM,08:24 AM,06:19 PM,0,0,3,0,10,78,81,0.0,1023,3,10,161,9,21701
2015-01-24 00:00:00,2,-3,0.0,8.3,1,25,10:53 AM,11:35 PM,08:23 AM,06:20 PM,0,-1,0,-1,13,100,99,16.3,1011,0,3,39,10,21701
2015-01-24 12:00:00,2,-3,0.0,8.3,1,25,10:53 AM,11:35 PM,08:23 AM,06:20 PM,2,-1,2,-1,9,100,99,0.0,1000,2,0,282,7,21701
2015-01-25 00:00:00,6,-4,0.0,6.6,1,32,11:30 AM,No moonset,08:22 AM,06:21 PM,-4,-7,-4,-7,14,28,96,0.0,1006,-4,2,283,6,21701
2015-01-25 12:00:00,6,-4,0.0,6.6,1,32,11:30 AM,No moonset,08:22 AM,06:21 PM,5,4,6,4,11,100,92,0.0,1011,6,10,309,8,21701
2015-01-26 00:00:00,-0,-4,8.7,5.0,1,39,12:07 PM,12:42 AM,08:22 AM,06:22 PM,1,-2,2,-2,14,100,99,7.4,1010,2,7,69,9,21701
2015-01-26 12:00:00,-0,-4,8.7,5.0,1,39,12:07 PM,12:42 AM,08:22 AM,06:22 PM,-2,-7,-2,-7,8,100,97,1.5,1008,-2,2,335,6,21701
2015-01-27 00:00:00,-1,-6,0.7,5.0,1,47,12:46 PM,01:48 AM,08:21 AM,06:23 PM,-4,-8,-4,-8,9,100,98,0.0,1009,-4,0,325,6,21701
2015-01-27 12:00:00,-1,-6,0.7,5.0,1,47,12:46 PM,01:48 AM,08:21 AM,06:23 PM,-2,-5,-1,-5,13,100,93,0.0,1010,-1,10,326,10,21701
2015-01-28 00:00:00,-1,-11,0.0,10.0,2,54,01:28 PM,02:50 AM,08:20 AM,06:24 PM,-10,-16,-9,-16,20,23,94,0.0,1019,-9,10,316,11,21701
2015-01-28 12:00:00,-1,-11,0.0,10.0,2,54,01:28 PM,02:50 AM,08:20 AM,06:24 PM,-4,-6,-2,-6,16,0,81,0.0,1024,-1,10,305,12,21701
2015-01-29 00:00:00,0,-12,1.1,6.7,2,61,02:12 PM,03:50 AM,08:19 AM,06:26 PM,-13,-15,-11,-15,10,13,87,0.0,1028,-11,10,284,5,21701
2015-01-29 12:00:00,0,-12,1.1,6.7,2,61,02:12 PM,03:50 AM,08:19 AM,06:26 PM,-4,-4,0,-4,12,81,76,0.0,1021,0,10,148,9,21701
2015-01-30 00:00:00,0,-10,0.0,8.3,1,69,03:01 PM,04:45 AM,08:18 AM,06:27 PM,-0,-3,0,-3,10,48,96,0.0,1013,0,2,312,5,21701
2015-01-30 12:00:00,0,-10,0.0,8.3,1,69,03:01 PM,04:45 AM,08:18 AM,06:27 PM,-3,-7,-1,-7,24,100,81,0.0,1018,-1,10,303,19,21701
2015-01-31 00:00:00,-2,-11,0.0,10.0,2,72,03:52 PM,05:37 AM,08:18 AM,06:28 PM,-13,-20,-11,-20,23,10,86,0.0,1027,-11,10,300,14,21701
2015-01-31 12:00:00,-2,-11,0.0,10.0,2,72,03:52 PM,05:37 AM,08:18 AM,06:28 PM,-8,-10,-4,-10,13,45,73,0.0,1026,-4,10,288,11,21701
2015-02-01 00:00:00,3,-8,0.1,5.1,2,86,04:45 PM,06:23 AM,08:17 AM,06:29 PM,-8,-9,-7,-9,8,17,92,0.0,1026,-8,10,253,4,21701
2015-02-01 12:00:00,3,-8,0.1,5.1,2,86,04:45 PM,06:23 AM,08:17 AM,06:29 PM,-2,0,3,0,7,82,73,0.4,1022,3,9,134,5,21701
2015-02-02 00:00:00,4,-8,0.0,8.3,1,94,05:41 PM,07:05 AM,08:16 AM,06:30 PM,2,-2,2,-2,15,100,100,7.5,1006,2,5,154,9,21701
2015-02-02 12:00:00,4,-8,0.0,8.3,1,94,05:41 PM,07:05 AM,08:16 AM,06:30 PM,1,-3,3,-3,30,89,92,0.0,1000,3,10,294,20,21701
2015-02-03 00:00:00,-1,-9,0.0,10.2,2,100,06:36 PM,07:43 AM,08:15 AM,06:32 PM,-11,-13,-7,-13,18,7,75,0.0,1022,-7,10,302,12,21701
2015-02-03 12:00:00,-1,-9,0.0,10.2,2,100,06:36 PM,07:43 AM,08:15 AM,06:32 PM,-11,-5,-1,-5,14,3,45,0.0,1027,-1,10,282,12,21701
2015-02-04 00:00:00,7,-7,0.0,10.2,1,100,07:32 PM,08:17 AM,08:14 AM,06:33 PM,-12,-10,-7,-10,12,70,65,0.0,1026,-7,10,124,6,21701
2015-02-04 12:00:00,7,-7,0.0,10.2,1,100,07:32 PM,08:17 AM,08:14 AM,06:33 PM,-3,4,7,4,7,19,49,0.0,1019,7,10,159,6,21701
2015-02-05 00:00:00,-4,-10,0.0,10.2,1,84,08:27 PM,08:48 AM,08:13 AM,06:34 PM,-0,-2,0,-2,5,24,94,0.0,1013,0,2,267,2,21701
2015-02-05 12:00:00,-4,-10,0.0,10.2,1,84,08:27 PM,08:48 AM,08:13 AM,06:34 PM,-14,-12,-4,-12,26,0,48,0.0,1023,-4,10,323,22,21701
2015-02-06 00:00:00,2,-10,0.0,10.2,2,76,09:23 PM,09:19 AM,08:12 AM,06:35 PM,-16,-16,-10,-16,10,0,62,0.0,1028,-10,10,278,9,21701
2015-02-06 12:00:00,2,-10,0.0,10.2,2,76,09:23 PM,09:19 AM,08:12 AM,06:35 PM,-17,-3,2,-3,13,17,22,0.0,1022,2,10,246,11,21701
2015-02-07 00:00:00,7,-6,0.0,10.3,2,69,10:18 PM,09:48 AM,08:11 AM,06:36 PM,-11,-8,-5,-8,11,22,66,0.0,1023,-5,10,225,5,21701
2015-02-07 12:00:00,7,-6,0.0,10.3,2,69,10:18 PM,09:48 AM,08:11 AM,06:36 PM,-8,5,7,5,8,21,34,0.0,1017,7,10,207,7,21701
2015-02-08 00:00:00,10,-1,0.0,10.3,3,61,11:14 PM,10:17 AM,08:10 AM,06:37 PM,-5,-2,-1,-2,2,14,76,0.0,1014,-1,10,75,1,21701
2015-02-08 12:00:00,10,-1,0.0,10.3,3,61,11:14 PM,10:17 AM,08:10 AM,06:37 PM,5,8,10,8,6,51,72,0.0,1011,10,10,130,4,21701
2015-02-09 00:00:00,4,-2,0.0,5.2,1,53,No moonrise,10:48 AM,08:09 AM,06:39 PM,2,2,3,2,11,100,91,0.0,1009,3,10,41,5,21701
2015-02-09 12:00:00,4,-2,0.0,5.2,1,53,No moonrise,10:48 AM,08:09 AM,06:39 PM,2,1,4,1,8,100,91,0.0,1012,4,10,119,6,21701
2015-02-10 00:00:00,3,-4,0.8,5.2,1,46,12:10 AM,11:21 AM,08:08 AM,06:40 PM,-3,-6,-2,-6,11,100,94,0.5,1016,-2,2,2,8,21701
2015-02-10 12:00:00,3,-4,0.8,5.2,1,46,12:10 AM,11:21 AM,08:08 AM,06:40 PM,-1,-2,3,-2,14,72,78,0.0,1018,3,10,23,12,21701
2015-02-11 00:00:00,6,-5,0.0,10.4,2,38,01:08 AM,11:57 AM,08:06 AM,06:41 PM,-6,-9,-5,-9,4,6,94,0.0,1019,-5,10,281,2,21701
2015-02-11 12:00:00,6,-5,0.0,10.4,2,38,01:08 AM,11:57 AM,08:06 AM,06:41 PM,-4,5,6,5,4,29,50,0.0,1017,6,10,124,4,21701
2015-02-12 00:00:00,3,-9,0.3,10.0,2,31,02:06 AM,12:37 PM,08:05 AM,06:42 PM,-5,-6,-3,-6,8,32,85,0.0,1012,-3,10,196,4,21701
2015-02-12 12:00:00,3,-9,0.3,10.0,2,31,02:06 AM,12:37 PM,08:05 AM,06:42 PM,-5,-2,3,-2,21,59,55,0.0,1010,3,10,330,18,21701
2015-02-13 00:00:00,-4,-12,0.0,10.4,1,23,03:04 AM,01:24 PM,08:04 AM,06:43 PM,-17,-21,-11,-21,27,29,61,0.0,1022,-11,7,311,19,21701
2015-02-13 12:00:00,-4,-12,0.0,10.4,1,23,03:04 AM,01:24 PM,08:04 AM,06:43 PM,-17,-11,-5,-11,13,4,38,0.0,1025,-5,10,303,12,21701
2015-02-14 00:00:00,4,-11,0.2,6.8,2,16,04:02 AM,02:17 PM,08:03 AM,06:45 PM,-21,-13,-10,-13,10,22,41,0.0,1020,-10,10,164,5,21701
2015-02-14 12:00:00,4,-11,0.2,6.8,2,16,04:02 AM,02:17 PM,08:03 AM,06:45 PM,-11,-2,3,-2,13,47,35,0.0,1004,3,10,159,11,21701
2015-02-15 00:00:00,-11,-16,0.0,10.4,2,8,04:59 AM,03:18 PM,08:02 AM,06:46 PM,-19,-24,-13,-24,36,46,59,0.0,1011,-13,10,306,26,21701
2015-02-15 12:00:00,-11,-16,0.0,10.4,2,8,04:59 AM,03:18 PM,08:02 AM,06:46 PM,-20,-21,-11,-21,29,3,48,0.0,1023,-11,10,308,26,21701
2015-02-16 00:00:00,-7,-18,4.2,6.8,2,1,05:52 AM,04:23 PM,08:00 AM,06:47 PM,-21,-27,-17,-27,22,20,72,0.0,1030,-17,10,301,14,21701
2015-02-16 12:00:00,-7,-18,4.2,6.8,2,1,05:52 AM,04:23 PM,08:00 AM,06:47 PM,-19,-9,-7,-9,2,81,39,0.0,1025,-7,10,268,2,21701
2015-02-17 00:00:00,-3,-13,6.4,7.0,1,0,06:40 AM,05:34 PM,07:59 AM,06:48 PM,-13,-16,-12,-16,4,100,98,4.2,1016,-12,2,132,3,21701
2015-02-17 12:00:00,-3,-13,6.4,7.0,1,0,06:40 AM,05:34 PM,07:59 AM,06:48 PM,-7,-10,-5,-10,9,88,85,0.0,1013,-5,10,306,8,21701
2015-02-18 00:00:00,-3,-17,1.4,8.5,1,0,07:26 AM,06:47 PM,07:58 AM,06:49 PM,-13,-17,-13,-17,9,68,95,0.0,1016,-13,2,331,4,21701
2015-02-18 12:00:00,-3,-17,1.4,8.5,1,0,07:26 AM,06:47 PM,07:58 AM,06:49 PM,-5,-8,-3,-8,14,100,84,0.1,1008,-3,5,166,12,21701
2015-02-19 00:00:00,-10,-16,0.3,7.0,2,0,08:07 AM,08:01 PM,07:57 AM,06:50 PM,-16,-23,-15,-23,24,3,90,0.0,1015,-15,10,278,13,21701
2015-02-19 12:00:00,-10,-16,0.3,7.0,2,0,08:07 AM,08:01 PM,07:57 AM,06:50 PM,-14,-19,-10,-19,28,100,73,0.0,1017,-10,10,288,24,21701
2015-02-20 00:00:00,-9,-21,0.1,8.5,1,7,08:47 AM,09:13 PM,07:55 AM,06:51 PM,-20,-28,-19,-28,26,13,91,0.1,1025,-19,7,308,15,21701
2015-02-20 12:00:00,-9,-21,0.1,8.5,1,7,08:47 AM,09:13 PM,07:55 AM,06:51 PM,-15,-17,-11,-17,11,77,73,0.0,1031,-11,10,284,10,21701
2015-02-21 00:00:00,-0,-16,9.9,5.5,1,14,09:26 AM,10:24 PM,07:54 AM,06:53 PM,-16,-21,-16,-21,19,88,99,0.0,1032,-16,0,154,10,21701
2015-02-21 12:00:00,-0,-16,9.9,5.5,1,14,09:26 AM,10:24 PM,07:54 AM,06:53 PM,-7,-14,-6,-14,25,100,98,7.0,1026,-6,2,177,17,21701
2015-02-22 00:00:00,5,-5,0.0,7.0,1,22,10:04 AM,11:34 PM,07:53 AM,06:54 PM,1,-3,1,-3,10,100,99,0.0,1020,1,0,193,6,21701
2015-02-22 12:00:00,5,-5,0.0,7.0,1,22,10:04 AM,11:34 PM,07:53 AM,06:54 PM,4,3,5,3,3,51,96,0.0,1023,5,2,312,3,21701
2015-02-23 00:00:00,-6,-13,0.2,10.1,1,29,10:44 AM,No moonset,07:51 AM,06:55 PM,-3,-6,-2,-6,15,87,97,0.0,1026,-2,0,343,8,21701
2015-02-23 12:00:00,-6,-13,0.2,10.1,1,29,10:44 AM,No moonset,07:51 AM,06:55 PM,-10,-15,-7,-15,17,32,82,0.1,1030,-7,7,333,15,21701
2015-02-24 00:00:00,-5,-15,0.2,7.0,1,37,11:27 AM,12:39 AM,07:50 AM,06:56 PM,-15,-19,-14,-19,5,0,95,0.0,1031,-14,2,9,3,21701
2015-02-24 12:00:00,-5,-15,0.2,7.0,1,37,11:27 AM,12:39 AM,07:50 AM,06:56 PM,-9,-12,-6,-12,15,74,80,0.0,1020,-6,10,165,13,21701
2015-02-25 00:00:00,3,-8,0.2,10.1,1,44,12:11 PM,01:42 AM,07:49 AM,06:57 PM,-9,-12,-8,-12,7,57,98,0.1,1010,-8,7,206,4,21701
2015-02-25 12:00:00,3,-8,0.2,10.1,1,44,12:11 PM,01:42 AM,07:49 AM,06:57 PM,-3,-3,1,-3,9,53,74,0.1,1014,1,7,280,8,21701
2015-02-26 00:00:00,1,-7,5.8,7.1,1,52,12:59 PM,02:40 AM,07:47 AM,06:58 PM,-5,-8,-4,-8,13,100,94,0.0,1015,-4,2,73,8,21701
2015-02-26 12:00:00,1,-7,5.8,7.1,1,52,12:59 PM,02:40 AM,07:47 AM,06:58 PM,-2,-4,-1,-4,5,100,90,0.8,1014,-1,2,345,4,21701
2015-02-27 00:00:00,-3,-11,0.9,5.6,1,60,01:49 PM,03:33 AM,07:46 AM,06:59 PM,-5,-8,-5,-8,5,93,97,0.4,1023,-5,2,333,2,21701
2015-02-27 12:00:00,-3,-11,0.9,5.6,1,60,01:49 PM,03:33 AM,07:46 AM,06:59 PM,-6,-8,-3,-8,13,98,82,0.2,1032,-3,7,318,11,21701
2015-02-28 00:00:00,-2,-15,0.0,11.6,1,67,02:41 PM,04:21 AM,07:44 AM,07:00 PM,-14,-19,-13,-19,10,34,96,0.0,1041,-13,2,347,5,21701
2015-02-28 12:00:00,-2,-15,0.0,11.6,1,67,02:41 PM,04:21 AM,07:44 AM,07:00 PM,-8,-3,-2,-3,7,12,62,0.0,1043,-2,10,140,6,21701
2015-03-01 00:00:00,0,-11,2.7,5.8,2,72,03:36 PM,05:04 AM,07:43 AM,07:01 PM,-12,-14,-11,-14,11,48,92,0.0,1040,-11,10,142,5,21701
2015-03-01 12:00:00,0,-11,2.7,5.8,2,72,03:36 PM,05:04 AM,07:43 AM,07:01 PM,-1,-5,-1,-5,11,100,96,2.5,1032,-1,6,205,9,21701
2015-03-02 00:00:00,1,-7,0.0,11.6,1,79,04:30 PM,05:43 AM,07:41 AM,07:03 PM,-2,-5,-2,-5,9,100,99,0.0,1021,-2,0,212,5,21701
2015-03-02 12:00:00,1,-7,0.0,11.6,1,79,04:30 PM,05:43 AM,07:41 AM,07:03 PM,-2,-5,0,-5,22,21,88,0.1,1027,0,10,317,16,21701
2015-03-03 00:00:00,1,-10,0.2,5.8,1,86,05:26 PM,06:18 AM,07:40 AM,07:04 PM,-10,-14,-10,-14,6,47,96,0.0,1031,-10,2,278,3,21701
2015-03-03 12:00:00,1,-10,0.2,5.8,1,86,05:26 PM,06:18 AM,07:40 AM,07:04 PM,-2,-6,-1,-6,16,100,90,0.2,1024,-1,8,165,13,21701
2015-03-04 00:00:00,4,0,0.0,5.8,1,94,06:21 PM,06:51 AM,07:38 AM,07:05 PM,1,-2,1,-2,3,100,99,0.0,1010,1,10,179,2,21701
2015-03-04 12:00:00,4,0,0.0,5.8,1,94,06:21 PM,06:51 AM,07:38 AM,07:05 PM,4,4,4,4,5,90,100,1.1,1013,4,9,210,3,21701
2015-03-05 00:00:00,-3,-8,19.1,5.8,1,100,07:17 PM,07:22 AM,07:37 AM,07:06 PM,0,-3,1,-3,17,100,96,8.5,1016,1,5,335,10,21701
2015-03-05 12:00:00,-3,-8,19.1,5.8,1,100,07:17 PM,07:22 AM,07:37 AM,07:06 PM,-5,-11,-5,-11,11,100,98,7.7,1024,-5,2,333,8,21701
2015-03-06 00:00:00,-3,-16,0.0,11.6,2,100,08:12 PM,07:51 AM,07:35 AM,07:07 PM,-15,-21,-14,-21,19,5,96,0.0,1034,-14,10,314,9,21701
2015-03-06 12:00:00,-3,-16,0.0,11.6,2,100,08:12 PM,07:51 AM,07:35 AM,07:07 PM,-6,-4,-3,-4,3,23,77,0.0,1034,-3,10,153,3,21701
2015-03-07 00:00:00,5,-13,0.0,10.2,1,84,09:08 PM,08:20 AM,07:34 AM,07:08 PM,-13,-16,-13,-16,10,0,94,0.0,1030,-13,2,216,5,21701
2015-03-07 12:00:00,5,-13,0.0,10.2,1,84,09:08 PM,08:20 AM,07:34 AM,07:08 PM,3,-1,3,-1,14,25,97,0.0,1023,3,10,194,10,21701
2015-03-08 00:00:00,8,-2,0.0,8.7,1,77,10:04 PM,08:51 AM,07:32 AM,07:09 PM,-1,-3,-0,-3,10,89,97,0.0,1020,-0,0,199,5,21701
2015-03-08 12:00:00,8,-2,0.0,8.7,1,77,10:04 PM,08:51 AM,07:32 AM,07:09 PM,3,3,6,3,16,83,82,0.0,1022,6,10,295,11,21701
2015-03-09 00:00:00,12,-2,0.0,8.7,2,70,11:01 PM,09:23 AM,07:31 AM,07:10 PM,-3,-2,-2,-2,5,48,94,0.0,1021,-2,2,233,3,21701
2015-03-09 12:00:00,12,-2,0.0,8.7,2,70,11:01 PM,09:23 AM,07:31 AM,07:10 PM,8,11,11,11,4,44,82,0.0,1023,11,10,281,4,21701
2015-03-10 00:00:00,11,2,0.0,10.2,2,63,11:58 PM,09:58 AM,07:29 AM,07:11 PM,1,2,3,2,11,86,90,0.0,1025,3,4,87,5,21701
2015-03-10 12:00:00,11,2,0.0,10.2,2,63,11:58 PM,09:58 AM,07:29 AM,07:11 PM,2,9,11,9,16,48,59,0.0,1019,11,10,214,13,21701
2015-03-11 00:00:00,12,3,0.0,10.2,2,55,No moonrise,10:36 AM,07:28 AM,07:12 PM,2,1,4,1,19,61,88,0.0,1018,4,7,174,10,21701
2015-03-11 12:00:00,12,3,0.0,10.2,2,55,No moonrise,10:36 AM,07:28 AM,07:12 PM,4,11,12,11,12,42,59,0.0,1018,12,10,236,10,21701
2015-03-12 00:00:00,10,3,0.0,10.2,3,48,12:55 AM,11:19 AM,07:26 AM,07:13 PM,2,2,4,2,20,40,87,0.0,1018,4,7,198,11,21701
2015-03-12 12:00:00,10,3,0.0,10.2,3,48,12:55 AM,11:19 AM,07:26 AM,07:13 PM,2,8,10,8,17,53,63,0.0,1015,10,9,201,14,21701
2015-03-13 00:00:00,8,2,0.0,8.8,2,41,01:52 AM,12:08 PM,07:25 AM,07:14 PM,1,1,3,1,18,57,88,0.0,1016,3,8,211,10,21701
2015-03-13 12:00:00,8,2,0.0,8.8,2,41,01:52 AM,12:08 PM,07:25 AM,07:14 PM,-0,6,9,6,22,66,57,0.0,1016,8,10,206,18,21701
2015-03-14 00:00:00,9,2,0.0,11.6,3,34,02:47 AM,01:03 PM,07:23 AM,07:15 PM,1,-0,3,-0,19,45,89,0.0,1016,2,6,173,11,21701
2015-03-14 12:00:00,9,2,0.0,11.6,3,34,02:47 AM,01:03 PM,07:23 AM,07:15 PM,1,7,9,7,17,56,60,0.0,1014,9,9,241,15,21701
