date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
2015-01-01 00:00:00,3,-4,0.0,8.7,2,72,03:25 PM,04:53 AM,08:26 AM,05:54 PM,-15,-8,-3,-8,22,5,40,0.0,1024,-3,10,260,13,21204
2015-01-01 12:00:00,3,-4,0.0,8.7,2,72,03:25 PM,04:53 AM,08:26 AM,05:54 PM,-13,-3,3,-3,20,5,30,0.0,1020,3,10,224,16,21204
2015-01-02 00:00:00,5,-1,0.0,8.7,2,80,04:11 PM,05:52 AM,08:27 AM,05:55 PM,-7,-5,-0,-5,20,14,63,0.0,1021,-0,10,238,10,21204
2015-01-02 12:00:00,5,-1,0.0,8.7,2,80,04:11 PM,05:52 AM,08:27 AM,05:55 PM,-5,1,5,1,16,7,49,0.0,1026,5,10,278,13,21204
2015-01-03 00:00:00,4,-1,0.0,3.5,2,87,05:01 PM,06:47 AM,08:27 AM,05:55 PM,-5,-3,1,-3,11,3,64,0.0,1031,1,10,28,5,21204
2015-01-03 12:00:00,4,-1,0.0,3.5,2,87,05:01 PM,06:47 AM,08:27 AM,05:55 PM,1,0,4,0,11,100,80,0.0,1030,4,10,23,8,21204
2015-01-04 00:00:00,14,5,0.0,3.5,3,94,05:54 PM,07:37 AM,08:27 AM,05:56 PM,5,2,5,2,13,100,98,0.0,1019,5,10,249,8,21204
2015-01-04 12:00:00,14,5,0.0,3.5,3,94,05:54 PM,07:37 AM,08:27 AM,05:56 PM,11,9,12,9,19,69,94,0.2,1010,12,5,190,11,21204
2015-01-05 00:00:00,1,-5,0.0,7.0,2,100,06:49 PM,08:22 AM,08:27 AM,05:57 PM,-1,-3,3,-3,52,0,77,0.2,1017,3,10,281,29,21204
2015-01-05 12:00:00,1,-5,0.0,7.0,2,100,06:49 PM,08:22 AM,08:27 AM,05:57 PM,-11,-8,-1,-8,39,0,45,0.0,1027,-1,10,283,32,21204
2015-01-06 00:00:00,-3,-7,1.9,3.5,2,100,07:45 PM,09:03 AM,08:27 AM,05:58 PM,-18,-10,-5,-10,14,48,33,0.0,1031,-5,10,325,11,21204
2015-01-06 12:00:00,-3,-7,1.9,3.5,2,100,07:45 PM,09:03 AM,08:27 AM,05:58 PM,-6,-8,-3,-8,7,100,83,0.0,1021,-3,10,230,6,21204
2015-01-07 00:00:00,-7,-13,0.0,8.7,2,84,08:41 PM,09:40 AM,08:27 AM,05:59 PM,-9,-13,-7,-13,11,46,86,0.0,1019,-7,10,271,6,21204
2015-01-07 12:00:00,-7,-13,0.0,8.7,2,84,08:41 PM,09:40 AM,08:27 AM,05:59 PM,-15,-16,-7,-16,41,38,54,0.0,1020,-7,10,295,32,21204
2015-01-08 00:00:00,-10,-15,0.0,9.7,2,77,09:37 PM,10:12 AM,08:26 AM,06:00 PM,-17,-24,-15,-24,33,37,84,0.0,1031,-15,10,299,19,21204
2015-01-08 12:00:00,-10,-15,0.0,9.7,2,77,09:37 PM,10:12 AM,08:26 AM,06:00 PM,-16,-19,-11,-19,19,8,69,0.0,1032,-11,10,277,15,21204
2015-01-09 00:00:00,-1,-7,0.0,9.8,2,69,10:32 PM,10:43 AM,08:26 AM,06:01 PM,-14,-16,-7,-16,30,50,57,0.0,1022,-7,10,190,18,21204
2015-01-09 12:00:00,-1,-7,0.0,9.8,2,69,10:32 PM,10:43 AM,08:26 AM,06:01 PM,-8,-8,-1,-8,27,64,60,0.0,1019,-1,10,269,20,21204
2015-01-10 00:00:00,-6,-14,0.0,9.8,2,62,11:28 PM,11:13 AM,08:26 AM,06:02 PM,-13,-18,-10,-18,29,0,83,0.0,1029,-10,10,295,15,21204
2015-01-10 12:00:00,-6,-14,0.0,9.8,2,62,11:28 PM,11:13 AM,08:26 AM,06:02 PM,-15,-17,-9,-17,14,0,60,0.0,1036,-9,10,295,12,21204
2015-01-11 00:00:00,0,-9,0.0,9.8,2,55,No moonrise,11:42 AM,08:26 AM,06:03 PM,-13,-13,-9,-13,14,21,71,0.0,1037,-9,10,187,6,21204
2015-01-11 12:00:00,0,-9,0.0,9.8,2,55,No moonrise,11:42 AM,08:26 AM,06:03 PM,-6,-5,-0,-5,15,37,65,0.0,1036,-0,10,168,12,21204
2015-01-12 00:00:00,2,-0,0.0,4.9,1,48,12:23 AM,12:12 PM,08:26 AM,06:04 PM,-3,-4,0,-4,11,75,79,0.0,1032,0,10,170,6,21204
2015-01-12 12:00:00,2,-0,0.0,4.9,1,48,12:23 AM,12:12 PM,08:26 AM,06:04 PM,2,-2,2,-2,3,100,100,0.4,1023,2,2,70,2,21204
2015-01-13 00:00:00,-4,-7,0.0,9.8,1,40,01:20 AM,12:43 PM,08:25 AM,06:05 PM,-3,-7,-1,-7,17,61,87,0.1,1027,-1,10,3,10,21204
2015-01-13 12:00:00,-4,-7,0.0,9.8,1,40,01:20 AM,12:43 PM,08:25 AM,06:05 PM,-11,-13,-6,-13,18,40,68,0.0,1036,-6,10,21,15,21204
2015-01-14 00:00:00,-2,-6,0.2,4.9,2,33,02:17 AM,01:18 PM,08:25 AM,06:06 PM,-12,-11,-5,-11,22,31,60,0.0,1034,-5,10,53,15,21204
2015-01-14 12:00:00,-2,-6,0.2,4.9,2,33,02:17 AM,01:18 PM,08:25 AM,06:06 PM,-6,-6,-2,-6,9,100,71,0.0,1027,-2,10,10,7,21204
