date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
2015-01-01 00:00:00,3,-5,0.0,8.7,2,72,03:28 PM,04:55 AM,08:29 AM,05:57 PM,-15,-9,-4,-9,21,6,40,0.0,1025,-4,10,246,10,20871
2015-01-01 12:00:00,3,-5,0.0,8.7,2,72,03:28 PM,04:55 AM,08:29 AM,05:57 PM,-14,-2,3,-2,17,15,28,0.0,1020,3,10,216,14,20871
2015-01-02 00:00:00,5,-2,0.0,8.7,2,80,04:14 PM,05:54 AM,08:29 AM,05:58 PM,-7,-6,-1,-6,17,7,63,0.0,1021,-1,10,227,8,20871
2015-01-02 12:00:00,5,-2,0.0,8.7,2,80,04:14 PM,05:54 AM,08:29 AM,05:58 PM,-5,2,5,2,11,9,48,0.0,1026,5,10,270,9,20871
2015-01-03 00:00:00,4,-1,0.0,3.5,2,87,05:04 PM,06:49 AM,08:29 AM,05:58 PM,-7,-4,-1,-4,11,5,63,0.0,1031,-1,10,30,5,20871
2015-01-03 12:00:00,4,-1,0.0,3.5,2,87,05:04 PM,06:49 AM,08:29 AM,05:58 PM,1,-1,4,-1,8,100,83,0.0,1029,4,10,69,6,20871
2015-01-04 00:00:00,13,4,0.0,3.5,3,94,05:57 PM,07:40 AM,08:29 AM,05:59 PM,4,0,4,0,9,94,98,0.0,1018,4,10,221,5,20871
2015-01-04 12:00:00,13,4,0.0,3.5,3,94,05:57 PM,07:40 AM,08:29 AM,05:59 PM,10,10,12,10,14,94,93,0.4,1010,12,2,179,8,20871
2015-01-05 00:00:00,0,-5,0.0,9.7,2,100,06:52 PM,08:25 AM,08:29 AM,06:00 PM,-1,-4,2,-4,51,0,79,0.1,1017,2,10,288,28,20871
2015-01-05 12:00:00,0,-5,0.0,9.7,2,100,06:52 PM,08:25 AM,08:29 AM,06:00 PM,-12,-8,-1,-8,35,0,42,0.1,1028,-1,9,286,30,20871
