date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
2015-01-01 00:00:00,2,-6,0.0,8.7,2,72,03:29 PM,04:58 AM,08:31 AM,05:57 PM,-17,-11,-5,-11,22,5,40,0.0,1024,-5,10,233,12,21742
2015-01-01 12:00:00,2,-6,0.0,8.7,2,72,03:29 PM,04:58 AM,08:31 AM,05:57 PM,-15,-3,2,-3,19,6,28,0.0,1019,2,10,219,16,21742
2015-01-02 00:00:00,4,-3,0.0,8.7,2,80,04:15 PM,05:57 AM,08:32 AM,05:58 PM,-9,-7,-2,-7,18,17,60,0.0,1021,-2,10,214,9,21742
2015-01-02 12:00:00,4,-3,0.0,8.7,2,80,04:15 PM,05:57 AM,08:32 AM,05:58 PM,-6,0,4,0,12,7,47,0.0,1027,4,10,278,10,21742
2015-01-03 00:00:00,2,-2,0.0,3.5,2,87,05:05 PM,06:52 AM,08:32 AM,05:59 PM,-8,-5,-2,-5,11,6,61,0.0,1031,-2,10,23,5,21742
2015-01-03 12:00:00,2,-2,0.0,3.5,2,87,05:05 PM,06:52 AM,08:32 AM,05:59 PM,-1,-3,2,-3,10,100,84,0.0,1028,2,10,130,7,21742
2015-01-04 00:00:00,12,3,0.0,8.2,2,94,05:58 PM,07:43 AM,08:32 AM,06:00 PM,3,-1,3,-1,20,95,98,0.9,1018,3,9,202,10,21742
2015-01-04 12:00:00,12,3,0.0,8.2,2,94,05:58 PM,07:43 AM,08:32 AM,06:00 PM,9,9,11,9,20,22,89,0.0,1009,11,10,171,9,21742
2015-01-05 00:00:00,-2,-6,0.0,9.7,2,100,06:53 PM,08:27 AM,08:32 AM,06:01 PM,-3,-6,1,-6,47,0,80,0.0,1017,1,10,284,26,21742
2015-01-05 12:00:00,-2,-6,0.0,9.7,2,100,06:53 PM,08:27 AM,08:32 AM,06:01 PM,-14,-10,-3,-10,34,0,41,0.0,1028,-3,10,287,30,21742
2015-01-06 00:00:00,-4,-8,4.7,6.5,2,100,07:49 PM,09:08 AM,08:32 AM,06:02 PM,-21,-10,-6,-10,9,46,31,0.0,1031,-6,10,297,6,21742
2015-01-06 12:00:00,-4,-8,4.7,6.5,2,100,07:49 PM,09:08 AM,08:32 AM,06:02 PM,-7,-7,-4,-7,4,100,81,2.3,1021,-4,2,271,3,21742
2015-01-07 00:00:00,-8,-14,0.1,6.5,1,84,08:45 PM,09:44 AM,08:32 AM,06:03 PM,-10,-14,-8,-14,10,75,84,0.0,1019,-8,10,204,6,21742
2015-01-07 12:00:00,-8,-14,0.1,6.5,1,84,08:45 PM,09:44 AM,08:32 AM,06:03 PM,-17,-18,-8,-18,36,65,48,0.1,1021,-8,2,295,29,21742
2015-01-08 00:00:00,-10,-16,0.0,9.7,2,77,09:41 PM,10:17 AM,08:32 AM,06:03 PM,-18,-25,-15,-25,25,11,78,0.0,1032,-15,10,292,15,21742
2015-01-08 12:00:00,-10,-16,0.0,9.7,2,77,09:41 PM,10:17 AM,08:32 AM,06:03 PM,-18,-19,-11,-19,15,18,55,0.0,1032,-11,10,259,13,21742
2015-01-09 00:00:00,-3,-10,0.2,8.2,1,69,10:36 PM,10:48 AM,08:31 AM,06:04 PM,-16,-16,-9,-16,16,93,57,0.0,1020,-9,10,177,10,21742
2015-01-09 12:00:00,-3,-10,0.2,8.2,1,69,10:36 PM,10:48 AM,08:31 AM,06:04 PM,-10,-10,-3,-10,29,46,55,0.2,1020,-3,0,272,23,21742
2015-01-10 00:00:00,-9,-16,0.0,9.7,2,62,11:32 PM,11:18 AM,08:31 AM,06:05 PM,-15,-21,-13,-21,23,53,81,0.0,1030,-13,10,288,13,21742
2015-01-10 12:00:00,-9,-16,0.0,9.7,2,62,11:32 PM,11:18 AM,08:31 AM,06:05 PM,-18,-16,-10,-16,11,0,50,0.0,1036,-10,10,255,9,21742
2015-01-11 00:00:00,-2,-11,0.0,9.8,2,55,No moonrise,11:47 AM,08:31 AM,06:06 PM,-16,-15,-11,-15,12,29,66,0.0,1036,-11,10,218,6,21742
2015-01-11 12:00:00,-2,-11,0.0,9.8,2,55,No moonrise,11:47 AM,08:31 AM,06:06 PM,-10,-7,-3,-7,11,34,58,0.0,1034,-3,10,151,9,21742
2015-01-12 00:00:00,3,-1,0.1,4.9,1,48,12:27 AM,12:16 PM,08:31 AM,06:07 PM,-3,-4,-1,-4,12,100,83,0.0,1031,-1,10,168,8,21742
2015-01-12 12:00:00,3,-1,0.1,4.9,1,48,12:27 AM,12:16 PM,08:31 AM,06:07 PM,3,1,3,1,8,100,98,4.3,1023,3,7,84,5,21742
2015-01-13 00:00:00,-5,-9,0.0,9.8,1,40,01:25 AM,12:48 PM,08:30 AM,06:08 PM,-5,-9,-3,-9,15,46,90,0.1,1029,-3,6,338,7,21742
2015-01-13 12:00:00,-5,-9,0.0,9.8,1,40,01:25 AM,12:48 PM,08:30 AM,06:08 PM,-11,-12,-6,-12,14,20,64,0.0,1036,-6,10,53,12,21742
2015-01-14 00:00:00,-1,-7,0.1,8.3,1,33,02:22 AM,01:22 PM,08:30 AM,06:10 PM,-13,-12,-7,-12,14,73,64,0.0,1034,-7,10,72,10,21742
2015-01-14 12:00:00,-1,-7,0.1,8.3,1,33,02:22 AM,01:22 PM,08:30 AM,06:10 PM,-8,-1,-1,-1,5,66,58,0.0,1027,-1,10,169,5,21742
2015-01-15 00:00:00,2,-6,0.0,9.8,1,26,03:22 AM,02:01 PM,08:30 AM,06:11 PM,-6,-6,-4,-6,6,54,86,0.0,1024,-4,10,322,3,21742
2015-01-15 12:00:00,2,-6,0.0,9.8,1,26,03:22 AM,02:01 PM,08:30 AM,06:11 PM,-10,-1,2,-1,6,14,40,0.0,1020,2,10,249,5,21742
2015-01-16 00:00:00,3,-4,0.0,6.6,2,19,04:22 AM,02:46 PM,08:29 AM,06:12 PM,-6,-7,-4,-7,8,4,81,0.0,1016,-4,10,263,4,21742
2015-01-16 12:00:00,3,-4,0.0,6.6,2,19,04:22 AM,02:46 PM,08:29 AM,06:12 PM,-5,-2,3,-2,21,85,56,0.0,1017,3,10,296,18,21742
2015-01-17 00:00:00,0,-6,0.0,8.3,2,11,05:23 AM,03:37 PM,08:29 AM,06:13 PM,-11,-9,-6,-9,4,2,67,0.0,1027,-6,10,29,3,21742
2015-01-17 12:00:00,0,-6,0.0,8.3,2,11,05:23 AM,03:37 PM,08:29 AM,06:13 PM,-9,-4,0,-4,13,12,50,0.0,1025,0,10,170,12,21742
2015-01-18 00:00:00,5,-3,0.0,8.3,1,4,06:22 AM,04:36 PM,08:29 AM,06:14 PM,-3,-6,-3,-6,8,73,98,0.0,1019,-3,0,129,4,21742
2015-01-18 12:00:00,5,-3,0.0,8.3,1,4,06:22 AM,04:36 PM,08:29 AM,06:14 PM,4,4,5,4,5,100,89,0.1,1009,5,10,216,4,21742
2015-01-19 00:00:00,4,-2,0.0,6.6,1,0,07:18 AM,05:41 PM,08:28 AM,06:15 PM,-2,-4,-1,-4,15,32,96,0.0,1012,-1,2,266,7,21742
2015-01-19 12:00:00,4,-2,0.0,6.6,1,0,07:18 AM,05:41 PM,08:28 AM,06:15 PM,-2,1,4,1,14,81,64,0.0,1015,4,10,288,11,21742
2015-01-20 00:00:00,7,-3,0.0,9.9,1,0,08:09 AM,06:51 PM,08:27 AM,06:16 PM,-4,-3,-3,-3,3,24,96,0.0,1015,-3,2,178,1,21742
2015-01-20 12:00:00,7,-3,0.0,9.9,1,0,08:09 AM,06:51 PM,08:27 AM,06:16 PM,1,7,7,7,4,47,65,0.0,1013,7,10,224,3,21742
2015-01-21 00:00:00,1,-3,3.1,5.0,1,3,08:55 AM,08:03 PM,08:27 AM,06:17 PM,-3,-4,-2,-4,5,24,97,0.0,1019,-2,2,66,3,21742
2015-01-21 12:00:00,1,-3,3.1,5.0,1,3,08:55 AM,08:03 PM,08:27 AM,06:17 PM,-0,-2,1,-2,13,100,93,1.9,1019,1,2,170,10,21742
2015-01-22 00:00:00,3,-3,0.9,6.6,1,10,09:38 AM,09:15 PM,08:26 AM,06:18 PM,-3,-5,-3,-5,9,65,99,0.0,1021,-3,0,187,6,21742
2015-01-22 12:00:00,3,-3,0.9,6.6,1,10,09:38 AM,09:15 PM,08:26 AM,06:18 PM,1,-0,3,-0,15,72,83,0.1,1026,3,7,307,12,21742
2015-01-23 00:00:00,3,-5,0.0,6.6,1,18,10:17 AM,10:26 PM,08:26 AM,06:20 PM,-5,-7,-4,-7,11,21,97,0.0,1030,-4,2,291,5,21742
2015-01-23 12:00:00,3,-5,0.0,6.6,1,18,10:17 AM,10:26 PM,08:26 AM,06:20 PM,-1,0,3,0,10,79,81,0.0,1023,3,10,155,9,21742
2015-01-24 00:00:00,2,-3,3.7,8.3,1,25,10:54 AM,11:36 PM,08:25 AM,06:21 PM,-0,-0,-0,-0,13,100,99,13.2,1011,-0,3,22,9,21742
2015-01-24 12:00:00,2,-3,3.7,8.3,1,25,10:54 AM,11:36 PM,08:25 AM,06:21 PM,2,-1,2,-1,8,100,99,0.1,1000,2,5,300,6,21742
2015-01-25 00:00:00,4,-4,0.0,5.0,1,32,11:31 AM,No moonset,08:24 AM,06:22 PM,-4,-7,-3,-7,18,16,97,0.0,1006,-3,2,286,9,21742
2015-01-25 12:00:00,4,-4,0.0,5.0,1,32,11:31 AM,No moonset,08:24 AM,06:22 PM,4,3,4,3,7,100,98,0.0,1011,4,0,293,5,21742
2015-01-26 00:00:00,-2,-5,19.6,5.0,1,39,12:08 PM,12:44 AM,08:24 AM,06:23 PM,0,-4,0,-4,14,100,99,7.5,1010,0,2,55,9,21742
2015-01-26 12:00:00,-2,-5,19.6,5.0,1,39,12:08 PM,12:44 AM,08:24 AM,06:23 PM,-4,-7,-3,-7,4,100,98,1.6,1009,-3,2,320,3,21742
2015-01-27 00:00:00,-1,-8,3.0,5.0,1,47,12:47 PM,01:49 AM,08:23 AM,06:24 PM,-5,-8,-5,-8,7,100,99,1.5,1010,-5,2,321,4,21742
2015-01-27 12:00:00,-1,-8,3.0,5.0,1,47,12:47 PM,01:49 AM,08:23 AM,06:24 PM,-2,-6,-1,-6,12,100,95,0.5,1011,-1,2,329,10,21742
2015-01-28 00:00:00,-2,-12,0.0,10.0,2,54,01:29 PM,02:52 AM,08:22 AM,06:25 PM,-11,-17,-11,-17,16,16,97,0.0,1020,-11,10,317,8,21742
2015-01-28 12:00:00,-2,-12,0.0,10.0,2,54,01:29 PM,02:52 AM,08:22 AM,06:25 PM,-4,-6,-2,-6,12,0,88,0.0,1025,-2,10,307,10,21742
2015-01-29 00:00:00,-1,-13,3.4,5.0,2,61,02:13 PM,03:52 AM,08:21 AM,06:27 PM,-13,-15,-13,-15,8,2,93,0.0,1028,-13,10,274,4,21742
2015-01-29 12:00:00,-1,-13,3.4,5.0,2,61,02:13 PM,03:52 AM,08:21 AM,06:27 PM,-3,-5,-1,-5,10,87,85,0.0,1021,-1,10,157,8,21742
2015-01-30 00:00:00,-1,-11,0.4,6.7,1,69,03:02 PM,04:47 AM,08:20 AM,06:28 PM,-0,-3,0,-3,7,100,99,0.4,1013,0,9,294,4,21742
2015-01-30 12:00:00,-1,-11,0.4,6.7,1,69,03:02 PM,04:47 AM,08:20 AM,06:28 PM,-4,-9,-2,-9,22,100,87,0.1,1019,-2,7,308,18,21742
2015-01-31 00:00:00,-3,-13,0.0,8.3,2,72,03:53 PM,05:39 AM,08:20 AM,06:29 PM,-13,-20,-12,-20,20,18,91,0.0,1027,-12,10,303,12,21742
2015-01-31 12:00:00,-3,-13,0.0,8.3,2,72,03:53 PM,05:39 AM,08:20 AM,06:29 PM,-7,-10,-5,-10,11,86,80,0.0,1027,-5,10,290,9,21742
