date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
2015-01-01 00:00:00,3,-3,0.0,8.7,2,72,03:22 PM,04:51 AM,08:24 AM,05:51 PM,-13,-8,-2,-8,25,4,43,0.0,1024,-2,10,256,14,21914
2015-01-01 12:00:00,3,-3,0.0,8.7,2,72,03:22 PM,04:51 AM,08:24 AM,05:51 PM,-13,-2,3,-2,25,0,30,0.0,1020,3,10,232,19,21914
2015-01-02 00:00:00,5,-1,0.0,8.7,2,80,04:08 PM,05:50 AM,08:24 AM,05:52 PM,-7,-5,-0,-5,22,32,62,0.0,1021,-0,10,242,10,21914
2015-01-02 12:00:00,5,-1,0.0,8.7,2,80,04:08 PM,05:50 AM,08:24 AM,05:52 PM,-4,1,5,1,20,5,49,0.0,1026,5,10,283,15,21914
2015-01-03 00:00:00,5,-1,0.0,3.5,2,87,04:58 PM,06:45 AM,08:25 AM,05:52 PM,-6,-3,0,-3,11,22,65,0.0,1032,0,10,26,5,21914
2015-01-03 12:00:00,5,-1,0.0,3.5,2,87,04:58 PM,06:45 AM,08:25 AM,05:52 PM,2,2,5,2,12,96,80,0.4,1031,5,2,24,8,21914
2015-01-04 00:00:00,14,5,0.0,5.2,3,94,05:51 PM,07:35 AM,08:25 AM,05:53 PM,5,2,6,2,11,100,98,0.0,1019,6,10,247,6,21914
2015-01-04 12:00:00,14,5,0.0,5.2,3,94,05:51 PM,07:35 AM,08:25 AM,05:53 PM,11,10,12,10,17,59,93,1.2,1010,12,9,201,10,21914
2015-01-05 00:00:00,2,-4,0.0,7.0,2,100,06:46 PM,08:20 AM,08:25 AM,05:54 PM,-0,-1,4,-1,46,0,76,0.0,1016,4,10,275,26,21914
2015-01-05 12:00:00,2,-4,0.0,7.0,2,100,06:46 PM,08:20 AM,08:25 AM,05:54 PM,-10,-6,1,-6,40,2,44,0.1,1026,1,9,284,32,21914
2015-01-06 00:00:00,-4,-7,4.2,3.5,2,100,07:42 PM,09:01 AM,08:25 AM,05:55 PM,-18,-10,-4,-10,15,41,35,0.0,1031,-4,10,324,12,21914
2015-01-06 12:00:00,-4,-7,4.2,3.5,2,100,07:42 PM,09:01 AM,08:25 AM,05:55 PM,-6,-8,-4,-8,5,100,84,2.3,1021,-4,2,157,4,21914
2015-01-07 00:00:00,-6,-12,0.0,7.0,2,84,08:38 PM,09:37 AM,08:24 AM,05:56 PM,-9,-13,-7,-13,12,35,86,0.0,1019,-7,10,267,7,21914
2015-01-07 12:00:00,-6,-12,0.0,7.0,2,84,08:38 PM,09:37 AM,08:24 AM,05:56 PM,-14,-16,-6,-16,42,50,56,0.0,1019,-6,10,292,32,21914
2015-01-08 00:00:00,-10,-14,0.0,8.7,2,77,09:34 PM,10:10 AM,08:24 AM,05:57 PM,-16,-23,-14,-23,33,6,82,0.0,1030,-14,10,302,20,21914
2015-01-08 12:00:00,-10,-14,0.0,8.7,2,77,09:34 PM,10:10 AM,08:24 AM,05:57 PM,-15,-19,-10,-19,20,14,68,0.0,1032,-10,10,278,16,21914
2015-01-09 00:00:00,-0,-7,0.1,7.0,2,69,10:29 PM,10:41 AM,08:24 AM,05:58 PM,-13,-15,-7,-15,33,46,63,0.0,1022,-7,10,186,18,21914
2015-01-09 12:00:00,-0,-7,0.1,7.0,2,69,10:29 PM,10:41 AM,08:24 AM,05:58 PM,-7,-7,-0,-7,30,47,61,0.0,1019,-0,10,264,21,21914
2015-01-10 00:00:00,-6,-13,0.0,8.7,2,62,11:25 PM,11:10 AM,08:24 AM,05:59 PM,-11,-17,-9,-17,31,0,84,0.0,1028,-9,10,292,17,21914
2015-01-10 12:00:00,-6,-13,0.0,8.7,2,62,11:25 PM,11:10 AM,08:24 AM,05:59 PM,-14,-16,-9,-16,14,0,65,0.0,1035,-9,10,302,12,21914
2015-01-11 00:00:00,1,-9,0.0,9.8,2,55,No moonrise,11:40 AM,08:24 AM,06:00 PM,-14,-12,-9,-12,10,20,67,0.0,1037,-9,10,212,5,21914
2015-01-11 12:00:00,1,-9,0.0,9.8,2,55,No moonrise,11:40 AM,08:24 AM,06:00 PM,-6,-4,1,-4,16,51,61,0.0,1036,1,10,174,12,21914
