date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
2015-01-01 00:00:00,6,-3,0.0,8.7,2,72,03:28 PM,04:52 AM,08:24 AM,05:58 PM,-12,-6,-2,-6,19,3,46,0.0,1026,-2,10,256,9,20625
2015-01-01 12:00:00,6,-3,0.0,8.7,2,72,03:28 PM,04:52 AM,08:24 AM,05:58 PM,-10,2,6,2,22,34,31,0.0,1022,6,10,255,18,20625
2015-01-02 00:00:00,8,-0,0.0,8.7,2,80,04:14 PM,05:50 AM,08:24 AM,05:59 PM,-3,-3,1,-3,17,10,75,0.0,1022,1,10,238,8,20625
2015-01-02 12:00:00,8,-0,0.0,8.7,2,80,04:14 PM,05:50 AM,08:24 AM,05:59 PM,-2,7,8,7,4,21,49,0.0,1027,8,10,252,3,20625
2015-01-03 00:00:00,8,2,0.0,3.5,3,87,05:05 PM,06:45 AM,08:24 AM,05:59 PM,-1,-0,2,-0,9,14,81,0.0,1030,2,10,108,4,20625
2015-01-03 12:00:00,8,2,0.0,3.5,3,87,05:05 PM,06:45 AM,08:24 AM,05:59 PM,6,6,8,6,5,100,85,0.0,1030,8,10,61,3,20625
2015-01-04 00:00:00,18,7,0.0,6.6,4,94,05:58 PM,07:36 AM,08:24 AM,06:00 PM,6,4,7,4,5,96,97,0.0,1020,7,10,230,3,20625
2015-01-04 12:00:00,18,7,0.0,6.6,4,94,05:58 PM,07:36 AM,08:24 AM,06:00 PM,16,18,18,18,28,68,84,0.1,1012,18,10,203,17,20625
2015-01-05 00:00:00,5,-2,0.0,9.8,1,100,06:52 PM,08:21 AM,08:24 AM,06:01 PM,2,3,6,3,35,29,74,1.0,1019,6,9,304,18,20625
2015-01-05 12:00:00,5,-2,0.0,9.8,1,100,06:52 PM,08:21 AM,08:24 AM,06:01 PM,-8,-2,4,-2,31,0,44,0.0,1028,4,10,305,24,20625
2015-01-06 00:00:00,4,-4,0.5,8.2,2,100,07:48 PM,09:02 AM,08:24 AM,06:02 PM,-15,-6,-2,-6,14,28,37,0.0,1031,-2,10,6,10,20625
2015-01-06 12:00:00,4,-4,0.5,8.2,2,100,07:48 PM,09:02 AM,08:24 AM,06:02 PM,-6,1,4,1,6,11,49,0.6,1020,4,10,188,5,20625
2015-01-07 00:00:00,-2,-9,0.0,9.8,2,84,08:43 PM,09:39 AM,08:24 AM,06:03 PM,-8,-7,-4,-7,3,53,73,0.0,1020,-4,10,318,2,20625
2015-01-07 12:00:00,-2,-9,0.0,9.8,2,84,08:43 PM,09:39 AM,08:24 AM,06:03 PM,-14,-11,-3,-11,31,60,44,0.0,1021,-3,10,319,27,20625
2015-01-08 00:00:00,-5,-12,0.0,9.8,1,77,09:39 PM,10:12 AM,08:24 AM,06:04 PM,-21,-21,-11,-21,35,4,44,0.0,1032,-11,9,321,25,20625
2015-01-08 12:00:00,-5,-12,0.0,9.8,1,77,09:39 PM,10:12 AM,08:24 AM,06:04 PM,-22,-10,-6,-10,14,3,26,0.0,1033,-6,10,272,12,20625
2015-01-09 00:00:00,4,-6,0.0,9.8,1,69,10:33 PM,10:43 AM,08:24 AM,06:05 PM,-25,-13,-6,-13,32,87,20,0.0,1024,-6,10,202,22,20625
