date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
2015-01-01 00:00:00,5,-1,0.0,8.7,2,72,03:27 PM,04:51 AM,08:23 AM,05:57 PM,-10,-5,-1,-5,22,4,50,0.0,1025,-1,10,262,12,20650
2015-01-01 12:00:00,5,-1,0.0,8.7,2,72,03:27 PM,04:51 AM,08:23 AM,05:57 PM,-9,1,5,1,23,33,36,0.0,1022,5,10,249,18,20650
2015-01-02 00:00:00,8,2,0.0,8.7,3,80,04:13 PM,05:50 AM,08:23 AM,05:58 PM,-2,-2,3,-2,23,7,73,0.0,1022,3,10,243,12,20650
2015-01-02 12:00:00,8,2,0.0,8.7,3,80,04:13 PM,05:50 AM,08:23 AM,05:58 PM,-1,6,8,6,5,16,52,0.0,1027,8,10,258,4,20650
2015-01-03 00:00:00,8,4,0.0,3.5,3,87,05:04 PM,06:44 AM,08:24 AM,05:59 PM,-0,1,4,1,12,12,74,0.0,1031,4,10,102,6,20650
2015-01-03 12:00:00,8,4,0.0,3.5,3,87,05:04 PM,06:44 AM,08:24 AM,05:59 PM,6,5,8,5,7,100,84,0.5,1030,8,2,85,5,20650
2015-01-04 00:00:00,17,8,0.0,7.0,3,94,05:57 PM,07:35 AM,08:24 AM,05:59 PM,7,5,8,5,8,89,96,0.0,1020,8,10,236,5,20650
2015-01-04 12:00:00,17,8,0.0,7.0,3,94,05:57 PM,07:35 AM,08:24 AM,05:59 PM,15,17,17,17,40,57,85,0.0,1012,17,10,195,20,20650
2015-01-05 00:00:00,5,-1,0.0,9.8,2,100,06:51 PM,08:20 AM,08:24 AM,06:00 PM,2,3,7,3,41,32,72,0.0,1019,7,10,305,23,20650
2015-01-05 12:00:00,5,-1,0.0,9.8,2,100,06:51 PM,08:20 AM,08:24 AM,06:00 PM,-6,-2,3,-2,36,0,49,0.0,1027,3,10,305,28,20650
2015-01-06 00:00:00,4,-2,0.5,8.2,2,100,07:47 PM,09:01 AM,08:24 AM,06:01 PM,-13,-6,-1,-6,18,27,40,0.0,1031,-1,10,0,13,20650
2015-01-06 12:00:00,4,-2,0.5,8.2,2,100,07:47 PM,09:01 AM,08:24 AM,06:01 PM,-4,1,4,1,7,12,54,0.0,1020,4,10,173,6,20650
2015-01-07 00:00:00,-2,-8,0.0,9.8,2,84,08:42 PM,09:38 AM,08:24 AM,06:02 PM,-7,-7,-2,-7,13,30,69,0.0,1020,-2,10,330,9,20650
2015-01-07 12:00:00,-2,-8,0.0,9.8,2,84,08:42 PM,09:38 AM,08:24 AM,06:02 PM,-11,-11,-3,-11,39,66,53,0.0,1020,-3,10,320,34,20650
2015-01-08 00:00:00,-5,-11,0.0,9.8,1,77,09:38 PM,10:11 AM,08:24 AM,06:03 PM,-16,-20,-10,-20,41,5,60,0.0,1032,-10,9,321,33,20650
2015-01-08 12:00:00,-5,-11,0.0,9.8,1,77,09:38 PM,10:11 AM,08:24 AM,06:03 PM,-18,-12,-7,-12,16,2,39,0.0,1033,-7,10,285,14,20650
2015-01-09 00:00:00,3,-4,0.0,9.8,1,69,10:32 PM,10:43 AM,08:23 AM,06:04 PM,-18,-12,-4,-12,39,63,33,0.0,1024,-4,10,206,29,20650
2015-01-09 12:00:00,3,-4,0.0,9.8,1,69,10:32 PM,10:43 AM,08:23 AM,06:04 PM,-9,-2,3,-2,19,10,39,0.0,1021,3,10,269,15,20650
2015-01-10 00:00:00,-2,-7,0.0,9.8,2,62,11:28 PM,11:13 AM,08:23 AM,06:05 PM,-10,-12,-4,-12,29,0,63,0.0,1029,-4,10,335,19,20650
2015-01-10 12:00:00,-2,-7,0.0,9.8,2,62,11:28 PM,11:13 AM,08:23 AM,06:05 PM,-17,-9,-3,-9,14,0,35,0.0,1036,-3,10,312,12,20650
2015-01-11 00:00:00,4,-4,0.0,9.8,2,55,No moonrise,11:43 AM,08:23 AM,06:06 PM,-9,-8,-3,-8,19,7,65,0.0,1037,-3,10,187,11,20650
2015-01-11 12:00:00,4,-4,0.0,9.8,2,55,No moonrise,11:43 AM,08:23 AM,06:06 PM,-8,-0,4,-0,14,3,41,0.0,1036,4,10,179,11,20650
2015-01-12 00:00:00,5,2,0.0,4.9,2,48,12:22 AM,12:13 PM,08:23 AM,06:07 PM,-4,-2,2,-2,14,59,63,0.0,1033,2,10,181,7,20650
2015-01-12 12:00:00,5,2,0.0,4.9,2,48,12:22 AM,12:13 PM,08:23 AM,06:07 PM,4,2,5,2,8,100,97,2.6,1023,5,7,264,5,20650
2015-01-13 00:00:00,0,-2,0.0,9.9,1,40,01:19 AM,12:45 PM,08:23 AM,06:08 PM,1,-3,3,-3,26,76,89,3.4,1026,3,7,357,16,20650
2015-01-13 12:00:00,0,-2,0.0,9.9,1,40,01:19 AM,12:45 PM,08:23 AM,06:08 PM,-7,-7,-1,-7,24,5,63,0.0,1034,-1,10,10,19,20650
2015-01-14 00:00:00,-0,-3,1.5,4.9,1,33,02:16 AM,01:20 PM,08:22 AM,06:09 PM,-5,-7,-2,-7,23,100,76,0.1,1032,-2,5,36,17,20650
2015-01-14 12:00:00,-0,-3,1.5,4.9,1,33,02:16 AM,01:20 PM,08:22 AM,06:09 PM,-2,-6,-0,-6,15,100,87,0.1,1026,-0,10,339,11,20650
2015-01-15 00:00:00,2,-3,0.0,9.9,2,26,03:15 AM,01:59 PM,08:22 AM,06:10 PM,-3,-6,-2,-6,16,40,90,0.0,1022,-2,10,340,9,20650
2015-01-15 12:00:00,2,-3,0.0,9.9,2,26,03:15 AM,01:59 PM,08:22 AM,06:10 PM,-3,1,2,1,7,7,70,0.0,1020,2,10,248,5,20650
2015-01-16 00:00:00,6,-1,0.0,9.9,2,19,04:15 AM,02:44 PM,08:22 AM,06:11 PM,-3,-5,-1,-5,10,2,82,0.0,1017,-1,10,237,6,20650
2015-01-16 12:00:00,6,-1,0.0,9.9,2,19,04:15 AM,02:44 PM,08:22 AM,06:11 PM,-1,2,6,2,28,3,62,0.0,1017,6,10,294,19,20650
2015-01-17 00:00:00,2,-2,0.0,9.9,2,11,05:15 AM,03:36 PM,08:21 AM,06:12 PM,-6,-8,-1,-8,26,8,70,0.0,1026,-1,10,34,15,20650
2015-01-17 12:00:00,2,-2,0.0,9.9,2,11,05:15 AM,03:36 PM,08:21 AM,06:12 PM,-10,-3,1,-3,14,4,45,0.0,1029,1,10,155,11,20650
2015-01-18 00:00:00,7,2,0.0,6.6,3,4,06:14 AM,04:35 PM,08:21 AM,06:13 PM,-1,-3,2,-3,27,33,84,0.0,1022,2,10,184,14,20650
2015-01-18 12:00:00,7,2,0.0,6.6,3,4,06:14 AM,04:35 PM,08:21 AM,06:13 PM,6,5,6,5,20,100,98,0.0,1010,6,0,155,10,20650
2015-01-19 00:00:00,7,2,0.0,9.9,2,0,07:10 AM,05:40 PM,08:20 AM,06:14 PM,1,-2,2,-2,18,16,90,0.2,1013,2,9,259,9,20650
2015-01-19 12:00:00,7,2,0.0,9.9,2,0,07:10 AM,05:40 PM,08:20 AM,06:14 PM,-1,2,6,2,20,5,61,0.0,1016,6,10,293,14,20650
2015-01-20 00:00:00,8,2,0.0,9.9,3,0,08:02 AM,06:49 PM,08:20 AM,06:15 PM,0,-0,3,-0,20,19,83,0.0,1014,3,10,118,10,20650
2015-01-20 12:00:00,8,2,0.0,9.9,3,0,08:02 AM,06:49 PM,08:20 AM,06:15 PM,2,8,8,8,7,6,65,0.0,1013,8,10,172,5,20650
2015-01-21 00:00:00,3,-0,0.0,6.6,2,3,08:49 AM,08:00 PM,08:19 AM,06:16 PM,1,-0,3,-0,16,35,83,0.0,1018,3,10,42,8,20650
