date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
2015-01-01 00:00:00,6,2,0.0,8.7,2,72,03:21 PM,04:45 AM,08:18 AM,05:51 PM,-5,-3,3,-3,30,3,58,0.0,1025,3,10,240,19,21811
2015-01-01 12:00:00,6,2,0.0,8.7,2,72,03:21 PM,04:45 AM,08:18 AM,05:51 PM,-5,1,6,1,25,18,45,0.0,1023,6,10,233,19,21811
2015-01-02 00:00:00,8,4,0.0,8.7,3,80,04:07 PM,05:44 AM,08:18 AM,05:52 PM,1,1,6,1,36,4,69,0.0,1022,6,10,244,21,21811
2015-01-02 12:00:00,8,4,0.0,8.7,3,80,04:07 PM,05:44 AM,08:18 AM,05:52 PM,-0,5,8,5,10,6,57,0.0,1026,8,10,301,7,21811
2015-01-03 00:00:00,11,6,0.0,3.5,3,87,04:57 PM,06:38 AM,08:18 AM,05:53 PM,-1,3,6,3,11,9,64,0.0,1031,6,10,55,6,21811
2015-01-03 12:00:00,11,6,0.0,3.5,3,87,04:57 PM,06:38 AM,08:18 AM,05:53 PM,7,6,10,6,13,100,86,0.3,1030,10,2,81,9,21811
2015-01-04 00:00:00,16,10,0.0,5.2,3,94,05:51 PM,07:29 AM,08:18 AM,05:54 PM,10,7,10,7,32,78,97,0.0,1020,10,10,235,18,21811
2015-01-04 12:00:00,16,10,0.0,5.2,3,94,05:51 PM,07:29 AM,08:18 AM,05:54 PM,14,16,16,16,60,19,89,0.0,1013,16,10,213,31,21811
2015-01-05 00:00:00,6,0,0.0,8.7,1,100,06:45 PM,08:14 AM,08:18 AM,05:54 PM,5,5,9,5,36,3,77,1.2,1018,9,9,333,21,21811
2015-01-05 12:00:00,6,0,0.0,8.7,1,100,06:45 PM,08:14 AM,08:18 AM,05:54 PM,-2,-1,5,-1,41,4,59,0.0,1026,5,10,308,32,21811
2015-01-06 00:00:00,3,-2,0.4,5.2,2,100,07:41 PM,08:55 AM,08:18 AM,05:55 PM,-10,-6,-1,-6,23,19,49,0.0,1031,-1,10,351,17,21811
2015-01-06 12:00:00,3,-2,0.4,5.2,2,100,07:41 PM,08:55 AM,08:18 AM,05:55 PM,-3,-1,3,-1,16,56,67,0.0,1021,3,10,140,13,21811
2015-01-07 00:00:00,0,-7,0.1,7.0,2,84,08:36 PM,09:32 AM,08:18 AM,05:56 PM,-6,-7,-1,-7,18,14,67,0.0,1019,-1,10,323,13,21811
2015-01-07 12:00:00,0,-7,0.1,7.0,2,84,08:36 PM,09:32 AM,08:18 AM,05:56 PM,-11,-11,-2,-11,48,38,54,0.1,1019,-2,2,323,42,21811
2015-01-08 00:00:00,-5,-9,0.0,8.7,1,77,09:32 PM,10:05 AM,08:18 AM,05:57 PM,-13,-20,-8,-20,46,40,68,0.2,1029,-8,0,330,40,21811
2015-01-08 12:00:00,-5,-9,0.0,8.7,1,77,09:32 PM,10:05 AM,08:18 AM,05:57 PM,-14,-15,-7,-15,23,1,57,0.0,1032,-7,10,314,20,21811
2015-01-09 00:00:00,4,-1,0.0,8.7,2,69,10:26 PM,10:37 AM,08:18 AM,05:58 PM,-9,-8,-1,-8,42,46,54,0.0,1025,-1,10,219,31,21811
2015-01-09 12:00:00,4,-1,0.0,8.7,2,69,10:26 PM,10:37 AM,08:18 AM,05:58 PM,-7,-2,4,-2,30,8,45,0.0,1020,4,10,283,24,21811
2015-01-10 00:00:00,-3,-6,0.0,8.7,2,62,11:22 PM,11:07 AM,08:18 AM,05:59 PM,-7,-9,-2,-9,22,0,68,0.0,1027,-2,10,329,14,21811
2015-01-10 12:00:00,-3,-6,0.0,8.7,2,62,11:22 PM,11:07 AM,08:18 AM,05:59 PM,-12,-12,-4,-12,24,0,53,0.0,1035,-4,10,323,21,21811
2015-01-11 00:00:00,4,-3,0.0,9.8,2,55,No moonrise,11:37 AM,08:17 AM,06:00 PM,-13,-6,-3,-6,2,5,46,0.0,1037,-3,10,137,1,21811
2015-01-11 12:00:00,4,-3,0.0,9.8,2,55,No moonrise,11:37 AM,08:17 AM,06:00 PM,-6,-1,4,-1,18,32,50,0.0,1037,4,10,183,14,21811
2015-01-12 00:00:00,10,4,0.0,4.9,2,48,12:16 AM,12:07 PM,08:17 AM,06:01 PM,3,2,5,2,9,74,84,0.0,1033,5,10,213,5,21811
2015-01-12 12:00:00,10,4,0.0,4.9,2,48,12:16 AM,12:07 PM,08:17 AM,06:01 PM,9,7,10,7,14,95,97,0.1,1024,10,10,183,7,21811
