"isocode","country","year","population","city_population","ln_population","city_pop_share","total_land_area","ln_wpot","post","ln_wpot_post","ln_all","ln_nworld","ln_oworld","ln_spot","ln_silagemaize","ln_maize","ln_cassava","cont_africa","cont_asia","cont_europe","cont_oceania","legor_gbr","legor_fra","legor_soc","legor_deu","legor_sca","colony_esp","colony_gbr","colony_fra","colony_prt","colony_oeu","ln_rugged","ln_tropical","ln_elevation","ln_disteq","malaria","ln_dist_coast","roman","protestant","attrade","ln_export","ydum1000","ydum1100","ydum1200","ydum1300","ydum1400","ydum1500","ydum1600","ydum1700","ydum1750","ydum1800","ydum1850","ydum1900","wpot_lr_vs_mars","all_lr_vs_mars","ln_wpot_ver2","ln_wpot_ver3","lat","lon"
"AGO","Angola",1750,1897366.52374268,0,14.4559783935547,0,123775,7.68432426452637,1,7.68432426452637,10.9311590194702,10.0855588912964,9.73583793640137,9.75927066802979,0,10.0855588912964,9.62832641601562,1,0,0,0,0,1,0,0,0,0,0,0,1,0,-0.152899622917175,10.9130964279175,6.96897602081299,2.50948691368103,3.48443070546066,6.06230592727661,0,0,0,13.6016778945923,0,0,0,0,0,0,0,0,1,0,0,0,6068,61367,8.53188514709473,7.52077627182007,-12.2986183166504,17.5509052276611
"AGO","Angola",1800,2e+06,0,14.5086584091187,0,123775,7.68432426452637,1,7.68432426452637,10.9311590194702,10.0855588912964,9.73583793640137,9.75927066802979,0,10.0855588912964,9.62832641601562,1,0,0,0,0,1,0,0,0,0,0,0,1,0,-0.152899622917175,10.9130964279175,6.96897602081299,2.50948691368103,3.48443070546066,6.06230592727661,0,0,0,13.6016778945923,0,0,0,0,0,0,0,0,0,1,0,0,6068,61367,8.53188514709473,7.52077627182007,-12.2986183166504,17.5509052276611
"AGO","Angola",1850,2400000.09536743,0,14.6909799575806,0,123775,7.68432426452637,1,7.68432426452637,10.9311590194702,10.0855588912964,9.73583793640137,9.75927066802979,0,10.0855588912964,9.62832641601562,1,0,0,0,0,1,0,0,0,0,0,0,1,0,-0.152899622917175,10.9130964279175,6.96897602081299,2.50948691368103,3.48443070546066,6.06230592727661,0,0,0,13.6303844451904,0,0,0,0,0,0,0,0,0,0,1,0,6068,61367,8.53188514709473,7.52077627182007,-12.2986183166504,17.5509052276611
"AGO","Angola",1900,3e+06,0,14.9141235351562,0,123775,7.68432426452637,1,7.68432426452637,10.9311590194702,10.0855588912964,9.73583793640137,9.75927066802979,0,10.0855588912964,9.62832641601562,1,0,0,0,0,1,0,0,0,0,0,0,1,0,-0.152899622917175,10.9130964279175,6.96897602081299,2.50948691368103,3.48443070546066,6.06230592727661,0,0,0,13.6303844451904,0,0,0,0,0,0,0,0,0,0,0,1,6068,61367,8.53188514709473,7.52077627182007,-12.2986183166504,17.5509052276611
"ALB","Albania",1000,200000.002980232,0,12.2060775756836,0,2829,5.08759641647339,0,0,6.5072774887085,5.08759641647339,6.5072774887085,0,3.61091780662537,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1.23170220851898,0,6.56016731262207,3.71704578399658,0.0135508265654695,3.88963270187378,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,347,272,5.61677122116089,5.3844952583313,41.1426734924316,20.0700588226318
"ALB","Albania",1100,200000.002980232,0,12.2060775756836,0,2829,5.08759641647339,0,0,6.5072774887085,5.08759641647339,6.5072774887085,0,3.61091780662537,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1.23170220851898,0,6.56016731262207,3.71704578399658,0.0135508265654695,3.88963270187378,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,347,272,5.61677122116089,5.3844952583313,41.1426734924316,20.0700588226318
"ALB","Albania",1200,200000.002980232,0,12.2060775756836,0,2829,5.08759641647339,0,0,6.5072774887085,5.08759641647339,6.5072774887085,0,3.61091780662537,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1.23170220851898,0,6.56016731262207,3.71704578399658,0.0135508265654695,3.88963270187378,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,347,272,5.61677122116089,5.3844952583313,41.1426734924316,20.0700588226318
"ALB","Albania",1300,200000.002980232,0,12.2060775756836,0,2829,5.08759641647339,0,0,6.5072774887085,5.08759641647339,6.5072774887085,0,3.61091780662537,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1.23170220851898,0,6.56016731262207,3.71704578399658,0.0135508265654695,3.88963270187378,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,347,272,5.61677122116089,5.3844952583313,41.1426734924316,20.0700588226318
"ALB","Albania",1400,200000.002980232,0,12.2060775756836,0,2829,5.08759641647339,0,0,6.5072774887085,5.08759641647339,6.5072774887085,0,3.61091780662537,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1.23170220851898,0,6.56016731262207,3.71704578399658,0.0135508265654695,3.88963270187378,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,347,272,5.61677122116089,5.3844952583313,41.1426734924316,20.0700588226318
"ALB","Albania",1500,200000.002980232,0,12.2060775756836,0,2829,5.08759641647339,0,0,6.5072774887085,5.08759641647339,6.5072774887085,0,3.61091780662537,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1.23170220851898,0,6.56016731262207,3.71704578399658,0.0135508265654695,3.88963270187378,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,347,272,5.61677122116089,5.3844952583313,41.1426734924316,20.0700588226318
